-185	-306	-132	277	472	-181	-88	111
192	-246	353	105	-187	325	-224	14
140	189	-426	-89	273	326	467	-363
-108	-366	-286	339	-121	99	213	-32
-85	449	-74	-261	-90	-341	-303	-58
162	-439	-164	151	-106	-8	92	11
-158	-88	-98	-63	210	463	-176	-461
108	-118	193	433	-237	-58	-43	-392
55	349	-214	-70	-256	-359	-197	-29
-431	319	-398	450	-414	-201	426	272
-279	-138	-315	-137	478	-194	200	219
-465	93	-281	-319	-285	193	-237	309
-290	-492	-295	353	201	486	-8	-48
-326	-280	471	-164	-30	141	-197	-401
-181	43	235	11	-392	404	16	347
-345	-218	34	-254	402	-123	-435	-434
-447	83	92	202	396	78	284	131
-262	-184	-386	-338	-294	432	-235	326
-470	466	203	-171	-189	375	397	-273
423	28	154	47	-7	-406	-296	487
-90	81	-386	-457	51	-129	398	494
-132	336	77	207	-41	329	-262	50
-447	25	-410	453	-80	-443	436	-279
121	283	346	133	-499	-83	66	-195
-271	363	482	217	-234	-316	159	289
131	-382	-135	492	375	352	-279	61
-230	-219	29	-400	464	81	51	153
-269	69	386	190	-449	16	306	-316
224	-302	274	-323	-446	-400	23	398
-338	-187	-368	142	224	284	333	84
160	498	344	-495	-237	-106	-88	-463
-260	470	-377	363	-304	11	40	-483
-306	96	393	117	176	174	112	-59
338	-380	-369	-316	-288	377	-306	-197
27	427	-384	-37	382	450	380	-310
75	-374	-280	-497	-144	-329	463	374
357	-256	-477	-448	410	-484	230	302
-65	-122	145	47	-461	-377	447	-70
-156	-173	368	293	45	-109	375	-392
295	197	-90	189	358	-498	-96	70
-206	90	-499	93	-217	92	-48	-443
472	-397	-154	-216	440	-16	-94	-280
-395	-466	-343	-377	-248	-474	-373	-293
-54	-20	-172	-189	259	52	433	71
-113	-432	-30	-162	-437	-26	146	-43
-54	-210	-301	152	-441	431	421	-364
22	-193	-3	101	-237	332	46	-148
204	237	-101	-453	-161	480	-197	-488
397	-214	300	436	-38	389	-241	385
-448	286	-214	-91	149	270	-64	-7
-15	-169	-205	-480	-105	-409	-218	-430
9	361	-56	144	-483	-421	98	308
-338	-157	-283	409	71	-387	220	64
-416	213	323	119	65	-131	-177	-298
-358	-292	-115	375	-39	207	-293	435
436	-466	178	478	-93	347	-420	-245
171	172	-387	-432	-139	-32	-470	425
-326	400	-431	-91	309	250	340	64
-464	28	-377	120	37	-260	-369	171
-363	-228	23	337	373	-187	460	379
448	-165	-367	146	-93	84	318	465
46	-109	500	-82	315	491	162	-17
-162	91	228	328	196	-42	275	-15
-10	182	-419	-377	367	484	-410	-144
-308	141	-39	-304	-101	493	-260	156
17	361	423	-422	-451	455	97	29
-472	-421	271	481	-382	40	-385	-267
-43	-356	-74	202	-437	-26	294	321
95	-367	-140	193	427	382	-46	-7
-422	42	-247	-199	81	-231	-442	-129
376	412	75	-56	315	379	-256	218
403	-329	431	197	225	34	-124	-375
482	-88	481	60	498	-72	-419	370
273	55	381	-157	221	385	-222	472
-297	452	-208	-185	353	62	112	219
258	379	353	66	455	-235	128	253
-439	300	-247	-83	-259	435	-39	-354
308	20	135	-414	-484	-46	-239	-74
-267	-74	492	-344	152	318	75	394
-362	-69	-166	-463	-83	392	231	450
3	-268	-247	44	-308	-464	99	140
21	-443	-383	273	-292	-288	-270	180
175	-247	-436	-474	158	337	-184	-237
-294	132	278	19	196	211	-355	-121
-43	-403	-171	350	385	-322	3	339
431	83	-77	419	-438	288	-101	-218
407	-440	-339	-234	45	-327	315	229
0	-110	118	323	-339	124	-196	86
408	494	252	-383	102	137	395	163
13	194	-298	247	228	339	103	160
226	396	152	156	157	-139	-279	46
357	401	-48	-294	134	182	-54	408
165	119	-300	397	-21	35	-278	362
-157	179	-449	-36	-426	-109	217	-365
394	-235	-105	-228	-361	151	194	-258
-27	-415	201	324	-423	-219	-228	144
62	155	-213	-261	-158	207	391	-4
344	475	-289	406	116	378	405	-197
413	198	446	160	-299	200	-471	436
321	-97	429	-92	-275	59	-467	-109
109	121	207	112	203	379	436	-345
23	488	-233	-24	-298	412	102	-227
-327	479	38	-432	248	-118	173	104
301	110	-28	463	-132	-380	37	-326
-143	341	115	-43	211	-247	-267	432
237	371	348	55	409	498	347	-60
375	-180	443	497	365	-184	-388	323
368	186	63	346	383	243	-55	354
-378	-309	446	-216	98	70	245	-356
-295	65	-315	-445	-463	-143	196	-354
102	-359	-31	-290	-41	-158	-337	-113
362	-21	277	26	-376	383	-348	-300
53	-473	338	-3	-93	62	-281	359
74	153	245	-235	-302	72	306	134
-89	-31	-264	-372	-86	-197	-370	-13
-402	202	-237	-458	446	-221	-48	-218
344	338	29	232	-269	-229	-203	-219
-214	-176	-12	-212	-53	-145	-476	328
-415	-194	-319	315	301	427	-284	465
-438	-396	282	103	500	-427	315	432
-395	-9	-93	83	-200	-440	-21	287
-45	-306	-116	-5	17	350	448	469
-394	-361	-436	-25	240	-116	-108	-160
314	267	453	481	-445	203	-457	-37
465	-180	377	-418	38	73	-106	450
-222	259	-254	261	168	164	-224	-225
-272	-23	367	379	-114	49	-368	-475
308	-145	295	-66	-200	264	-128	149
456	281	57	203	-343	10	-290	411
-246	-8	-114	273	-227	-210	-176	-192
-115	-317	474	329	397	-426	418	192
418	-312	-351	329	182	152	178	-47
-394	-454	-433	313	365	270	-38	-11
-244	-375	-92	281	-319	-288	367	24
-107	69	254	-208	-201	-50	484	-239
-245	272	48	-336	-39	266	368	-6
49	-166	-20	398	-230	312	142	299
-419	118	-133	-80	-492	226	151	-6
241	498	-500	-46	-280	187	137	-167
13	112	379	301	-356	-304	324	-222
-285	286	55	-316	301	225	-18	79
-221	229	-40	-53	-429	-496	309	277
444	18	-274	142	369	-114	206	72
181	-228	-98	441	-283	-468	197	-136
429	14	-21	-293	382	-32	428	-101
327	97	-414	-18	437	235	134	-436
305	-60	422	-95	374	-165	178	133
-102	283	-55	96	348	-99	340	368
303	-146	-111	-276	-51	-44	-417	79
286	136	-89	56	-98	-281	-74	55
339	141	441	-433	114	249	389	-365
312	32	-268	-5	-95	207	59	-376
401	-398	37	454	-352	128	-496	418
280	-449	-111	-11	-431	348	-363	455
22	445	183	418	391	107	-95	68
4	111	32	-486	-94	82	-297	-304
232	-150	-422	267	375	-307	170	353
-276	-226	295	336	300	-241	209	-53
242	-312	163	-74	-360	487	-68	-237
-362	446	256	66	-355	-110	427	284
130	-357	193	75	-498	124	-421	24
257	-305	-464	440	-76	253	-444	-125
144	-196	-23	-477	-482	-434	164	11
472	51	-346	-310	297	-39	-186	332
274	-456	385	193	119	63	-471	-122
382	-17	200	350	117	-167	9	117
433	148	-384	-11	189	11	200	-91
-244	-228	77	200	-53	321	69	322
258	407	358	79	387	324	26	-465
-17	0	-403	-496	-205	381	413	-177
-298	175	-67	-227	-278	462	-1	62
353	496	-232	112	400	-248	226	75
-221	-259	-240	28	187	164	-176	434
199	242	171	334	-4	-432	-180	423
-393	8	-97	-55	2	262	188	183
414	-108	401	-29	-441	85	-360	490
372	365	-144	19	-173	-103	-240	440
51	-144	180	174	-21	112	443	-210
-407	138	-52	-420	-17	146	-431	419
-274	313	-250	257	164	-101	-399	-279
229	307	-291	-144	-376	-218	-269	229
384	64	471	-409	344	-292	357	165
435	234	-205	286	333	-291	239	330
337	-424	-495	368	474	-95	336	390
-277	233	-148	445	-466	-124	-202	263
-248	-263	460	-438	132	408	-279	-447
358	-39	162	-275	121	-30	247	-387
-246	400	174	-153	110	-378	-45	171
74	-389	-260	-294	262	-411	129	-480
-201	-170	-309	301	-100	398	414	172
-441	-376	-206	1	-433	-248	227	-164
78	-387	-83	291	-58	343	242	498
-331	-87	-124	9	-152	-53	-164	242
287	174	-244	381	170	-108	481	136
204	-432	-211	-214	-239	342	68	-85
245	-391	-58	-417	197	86	-392	-472
212	222	135	-365	-379	-410	-278	-195
-342	-454	-84	201	5	-71	385	33
-312	143	-309	479	243	496	-149	394
-493	437	349	-126	324	-377	-386	-424
171	179	495	480	-109	-142	462	28
-51	-188	-276	388	447	-213	-214	-432
216	-173	217	-3	-262	376	419	-112
467	241	-358	-188	166	78	140	-230
219	86	375	-300	-131	-384	413	427
-158	-467	-406	-381	489	-241	32	425
65	38	-200	-399	347	-281	-282	-403
470	26	-383	104	-188	-304	234	434
465	-114	59	435	-444	137	308	324
475	260	121	474	265	-260	410	97
25	-363	253	-245	373	-282	392	330
-210	-141	-320	393	343	-4	34	-464
-231	297	-274	131	-277	-200	180	349
300	-325	-195	-122	-287	-1	-224	471
183	-475	67	-234	4	-126	6	366
-446	-109	249	-175	19	-201	-408	20
-92	-72	-201	444	-10	28	373	53
175	236	286	-273	71	72	206	-487
-470	-412	16	296	46	-359	15	329
-36	42	-117	485	-418	-405	183	-461
249	294	104	-37	256	163	244	-276
243	-482	-156	373	487	-209	-272	290
367	-180	1	144	249	-144	-339	-378
25	-408	28	77	226	-67	-451	98
-204	-173	-401	239	-108	401	325	-92
-199	56	-143	123	157	168	-83	-14
-29	-449	-319	392	202	181	187	-399
-351	-338	-294	-406	-481	-33	445	151
-106	-224	13	-12	277	170	-216	-473
-392	69	103	-139	249	383	462	-31
99	174	-484	18	47	-448	222	-75
-43	301	-6	490	406	493	-81	-181
347	-64	-197	-14	-17	278	-452	433
226	-234	-106	115	372	136	143	473
394	-269	-443	58	-369	10	-83	-84
-71	20	-50	320	366	188	-43	465
-67	358	-230	-160	269	-219	-404	-252
51	161	-234	-326	59	5	471	368
117	153	-280	88	-349	133	48	-129
261	160	-63	-207	-314	-500	326	-301
14	-193	-33	-200	-39	157	-439	-387
-352	-311	412	50	20	41	-271	-255
30	-443	-428	-30	252	296	-48	163
467	-156	478	-349	222	340	-353	-358
-133	418	-193	30	-17	-323	275	-499
294	-2	455	169	199	312	-224	-195
-395	-38	281	265	65	147	195	355
410	-372	-146	403	-488	-480	-224	-276
-287	-481	344	-417	168	120	91	295
17	19	247	307	-411	-129	-322	-462
487	-434	84	-489	26	73	-142	450
419	-96	-165	-496	-44	-117	-224	-310
66	357	-278	18	449	101	-50	-270
35	-290	224	-198	266	411	-3	238
224	201	-272	-483	261	258	410	-471
-386	-225	270	218	-35	199	-358	215
181	170	223	23	-485	-32	274	359
-387	329	-145	316	37	231	312	454
-434	-254	396	105	-297	-291	314	52
-433	161	-202	-214	-447	-176	117	177
-84	-435	-345	-218	183	-255	-201	-72
-127	411	172	-477	157	349	314	74
259	-405	245	-443	114	-76	-127	-207
347	-25	-309	412	88	91	320	-219
-414	84	-218	-228	-160	124	375	-234
459	-298	-333	375	-138	206	-222	-118
-23	-494	186	-358	127	160	-420	41
31	92	-60	347	-160	118	-280	168
212	-396	85	59	-26	-267	269	-418
-468	-44	184	463	477	-206	-191	304
494	-208	174	361	-310	-407	-40	176
-460	240	-335	-117	-134	-213	359	409
-115	-389	352	-35	-469	-179	-76	-446
-260	-231	207	-461	-25	176	-306	-54
-255	-19	-399	31	178	-374	-426	-52
488	278	-196	-385	-473	-49	-325	132
470	21	499	-168	254	421	-257	496
452	105	24	246	-42	-78	21	-63
-328	90	215	463	394	294	-450	238
-466	422	275	443	96	287	346	120
115	-98	497	253	480	88	53	206
-375	92	-410	-446	-427	-282	-402	-49
162	429	-316	-250	-17	75	-130	-239
-247	308	-384	319	-471	-420	-113	344
18	-207	29	275	195	-131	-195	255
-346	47	-321	370	354	-151	487	286
353	444	160	-24	-420	-391	114	-4
416	123	220	-139	-121	-375	-412	173
-66	447	-66	161	108	166	-169	318
-312	290	90	427	329	386	-405	144
112	428	225	197	-137	-69	163	-56
-402	400	-81	-85	296	-185	313	151
-180	69	-375	-448	145	-250	205	-282
87	98	-358	69	-105	-487	122	-167
-486	465	124	-292	-262	66	-425	474
-235	222	403	211	461	90	205	233
-23	-37	119	361	265	40	129	-85
283	23	301	280	-75	-416	-291	263
-249	431	70	-163	485	444	241	3
479	168	229	16	-238	-314	-340	-70
8	151	151	215	419	416	133	-80
